	Make	Model	Price	Year	Kilometer	Fuel Type	Transmission	Location	Color	Owner	Seller Type	Engine	Max Power	Max Torque	Drivetrain	Length	Width	Height	Seating Capacity	Fuel Tank Capacity
1797	Maruti Suzuki	Celerio VXi (O) [2019-2020]	509999	2019	48000	Petrol	Manual	Hyderabad	White	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3695.0	1600.0	1560.0	5.0	35.0
1803	Porsche	Cayenne Base	14900000	2021	7534	Petrol	Automatic	Mumbai	Blue	UnRegistered Car	Individual	2995 cc	335 bhp @ 5300 rpm	450 Nm @ 1340 rpm	AWD	4918.0	1983.0	1696.0	5.0	75.0
1804	Toyota	Etios Liva G	350000	2013	34000	Petrol	Manual	Pune	Black	First	Individual	1197 cc	80 bhp @ 5600 rpm	104 Nm @ 3100 rpm	FWD	3775.0	1695.0	1510.0	5.0	45.0
1806	Honda	Jazz V AT Petrol	595000	2017	99000	Petrol	Automatic	Noida	Brown	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3955.0	1694.0	1544.0	5.0	40.0
1808	Maruti Suzuki	SX4 VXi	325000	2012	118000	Petrol	Manual	Pune	White	First	Individual	1586 cc	102@5500	145@4200		4490.0	1735.0	1560.0	5.0	50.0
1810	Maruti Suzuki	Ciaz Delta Hybrid 1.5 [2018-2020]	825000	2019	44000	Petrol	Manual	Delhi	White	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1814	Maruti Suzuki	Alto VXI	385000	2019	2200	Petrol	Manual	Mumbai	White	First	Individual									
1816	Mercedes-Benz	A-Class Sedan 200	4150000	2021	6000	Petrol	Automatic	Delhi	White	First	Individual	1332 cc	161 bhp @ 5500 rpm	250 Nm @ 1620 rpm	FWD	4549.0	1796.0	1446.0	5.0	43.0
1818	Toyota	Corolla Altis 1.8 G	340000	2011	109000	Petrol	Manual	Mumbai	White	Second	Individual	1794 cc	132@6000	170@4200	FWD	4540.0	1760.0	1480.0	5.0	55.0
1819	Maruti Suzuki	Baleno Delta 1.2	650000	2018	32000	Petrol	Manual	Delhi	Blue	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1820	Maruti Suzuki	Swift Lxi (O) [2014-2017]	570000	2019	13000	Petrol	Manual	Delhi	Silver	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1824	Maruti Suzuki	Baleno Zeta 1.2 AT	660000	2017	40000	Petrol	Automatic	Pune	Blue	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1825	Honda	WR-V VX MT Petrol	575000	2017	53580	Petrol	Manual	Kolkata	Gold	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3999.0	1734.0	1601.0	5.0	40.0
1827	Honda	City V Petrol	950000	2019	22000	Petrol	Manual	Noida	White	First	Individual	1497 cc	118 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1828	Renault	Kwid RXT [2015-2019]	419000	2017	23700	Petrol	Manual	Mysore	Bronze	First	Individual	799 cc	53 bhp @ 5678 rpm	72 Nm @ 4386 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1829	Maruti Suzuki	Swift DZire VXI AT	750000	2017	48069	Petrol	Automatic	Hyderabad	White	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1835	Hyundai	Grand i10 Asta 1.2 Kappa VTVT [2013-2016]	475000	2016	16630	Petrol	Manual	Mumbai	Maroon	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1837	Honda	City VX Petrol [2017-2019]	850000	2017	47255	Petrol	Manual	Ahmedabad	Grey	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1840	Audi	A6 Technology 45 TFSI	5800000	2021	7935	Petrol	Automatic	Surat	Brown	UnRegistered Car	Individual	1984 cc	241 bhp @ 5000 rpm	370 Nm @ 1600 rpm	FWD	4939.0	1886.0	1457.0	5.0	73.0
1841	Hyundai	Creta SX 1.5 Petrol CVT [2020-2022]	1925000	2022	9355	Petrol	Automatic	Mumbai	White	First	Individual	1497 cc	113 bhp @ 6300 rpm	144 Nm @ 4500 rpm	FWD	4300.0	1790.0	1635.0	5.0	50.0
1842	Renault	Kwid RXL [2015-2019]	305000	2018	34800	Petrol	Manual	Jamshedpur	Red	First	Individual	799 cc	53 bhp @ 5678 rpm	72 Nm @ 4386 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1845	Honda	Jazz V Petrol	655000	2017	24003	Petrol	Manual	Bangalore	Brown	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3955.0	1694.0	1544.0	5.0	40.0
1851	Honda	BR-V V CVT Petrol	745000	2018	54000	Petrol	Automatic	Kolkata	Silver	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4453.0	1735.0	1666.0	7.0	42.0
1855	Maruti Suzuki	Celerio VXi AMT	395000	2014	47884	Petrol	Automatic	Pune	Red	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1856	Skoda	Octavia 1.8 TSI Style Plus AT [2017]	1390000	2017	56000	Petrol	Automatic	Navi Mumbai	White	First	Individual	1798 cc	177 bhp @ 5100 rpm	250 Nm @ 1250 rpm	FWD	4670.0	1814.0	1476.0	5.0	50.0
1857	Honda	City 1.5 V MT	365000	2010	58424	Petrol	Manual	Hyderabad	Gold	First	Individual	1497 cc	118@6600	146@4600	FWD	4420.0	1695.0	1480.0	5.0	42.0
1862	Skoda	Rapid 1.6 MPI Active	880000	2018	47000	Petrol	Manual	Coimbatore	White	First	Individual	1598 cc	104 bhp @ 5250 rpm	153 Nm @ 3800 rpm	FWD	4386.0	1699.0	1466.0	5.0	55.0
1863	Hyundai	Verna Fluidic 1.6 VTVT SX Opt AT	1180000	2019	38000	Petrol	Automatic	Bangalore	White	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1864	Maruti Suzuki	Alto 800 Lxi	285000	2016	17000	Petrol	Manual	Lucknow	White	First	Individual	796 cc	47 bhp @ 6000 rpm	69 Nm @ 3500 rpm	FWD	3395.0	1490.0	1475.0	5.0	35.0
1872	Hyundai	Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT	825000	2021	6600	Petrol	Automatic	Hyderabad	Blue	First	Individual	1197 cc	82 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3805.0	1680.0	1520.0	5.0	37.0
1874	Maruti Suzuki	Alto 800 VXi	409999	2021	13424	Petrol	Manual	Ranga Reddy	Silver	First	Individual	796 cc	47 bhp @ 6000 rpm	69 Nm @ 3500 rpm	FWD	3445.0	1515.0	1475.0	5.0	35.0
1876	Maruti Suzuki	Alto LXi	280000	2011	69276	Petrol	Manual	Hyderabad	Gold	First	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3620.0	1475.0	1460.0	5.0	35.0
1879	Maruti Suzuki	Wagon R LXi	220000	2012	54000	Petrol	Manual	Agra	Brown	First	Individual	998 cc	68@6200	90@3500		3539.0	1475.0	1700.0	5.0	35.0
1885	Hyundai	Eon Sportz	250000	2013	82461	Petrol	Manual	Hyderabad	Red	First	Individual	814 cc	55 bhp @ 5500 rpm	75 Nm @ 4000 rpm	FWD	3495.0	1550.0	1500.0	5.0	32.0
1889	Tata	Tiago NRG Petrol	525000	2019	32000	Petrol	Manual	Noida	Bronze	First	Individual	1199 cc	84 bhp @ 6000 rpm	114 Nm @ 3500 rpm	FWD	3793.0	1665.0	1587.0	5.0	35.0
1890	Mercedes-Benz	S-Class S 450	20000000	2021	6600	Petrol	Automatic	Delhi	White	First	Individual	2996 cc	362 bhp @ 5250 rpm	500 Nm @ 1800 rpm	RWD	5246.0	1899.0	1494.0	5.0	80.0
1891	Mahindra	Thar LX 4-STR Hard Top Petrol MT	1520000	2021	14000	Petrol	Manual	Delhi	Brown	First	Individual	1997 cc	150 bhp @ 5000 rpm	300 Nm @ 1250 rpm	AWD	3985.0	1820.0	1844.0	4.0	57.0
1892	Hyundai	i10 Magna	170000	2009	135797	Petrol	Manual	Lucknow	Silver	Second	Individual	1086 cc	67@5500	99@2800	FWD	3565.0	1595.0	1550.0	5.0	35.0
1894	Maruti Suzuki	Celerio ZXi AMT [2017-2019]	575000	2018	27239	Petrol	Automatic	Bangalore	Orange	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1895	Chevrolet	Spark LS 1.0 BS-III	190000	2013	66000	Petrol	Manual	Lucknow	White	First	Individual	995 cc	62 bhp @ 5400 rpm	90 Nm @ 4200 rpm	FWD	3495.0	1495.0	1518.0	5.0	38.0
1896	Hyundai	Grand i10 NIOS Sportz 1.2 Kappa VTVT	755000	2022	2272	Petrol	Manual	Hyderabad	White	First	Individual	1197 cc	82 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3805.0	1680.0	1520.0	5.0	37.0
1897	Honda	CR-V 2.0L 2WD AT	1130000	2015	50000	Petrol	Automatic	Mumbai	Brown	First	Individual	1997 cc	154 bhp @ 6500 rpm	190 Nm @ 4300 rpm	FWD	4545.0	1820.0	1685.0	5.0	58.0
1898	Maruti Suzuki	Alto VXI	316000	2019	17491	Petrol	Manual	Kolkata	Others	First	Individual									
1899	Maruti Suzuki	Swift DZire LXI	610000	2017	38674	Petrol	Manual	Navi Mumbai	Red	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1902	Renault	Kwid 1.0 RXL [2017-2019]	365000	2019	32000	Petrol	Manual	Mumbai	Brown	First	Individual	999 cc	67 bhp @ 5500 rpm	91 Nm @ 4250 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1903	Hyundai	i20 Magna 1.2	250000	2012	72000	Petrol	Manual	Mumbai	White	Third	Individual									
1905	Mercedes-Benz	B-class B180 Sports	1150000	2013	52000	Petrol	Automatic	Delhi	Silver	Second	Individual	1595 cc	120 bhp @ 5000 rpm	200 Nm @ 1250 rpm	FWD	4359.0	2010.0	1557.0	5.0	50.0
1908	Honda	City VX CVT	775000	2016	42000	Petrol	Automatic	Mumbai	Brown	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1909	Hyundai	Creta SX Plus 1.6  Petrol	860000	2016	57983	Petrol	Manual	Mumbai	White	First	Individual	1591 cc	122 bhp @ 6400 rpm	154 Nm @ 4850 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1910	Audi	A3 35 TFSI Premium Plus	2089999	2018	15600	Petrol	Automatic	Lucknow	White	First	Corporate	1395 cc	148 bhp @ 5000 rpm	250 Nm @ 1500 rpm	FWD	4456.0	1796.0	1416.0	5.0	50.0
1916	Hyundai	Santro Sportz [2018-2020]	515000	2022	3395	Petrol	Manual	Ludhiana	Others	First	Individual	1086 cc	68 bhp @ 5500 rpm	99 Nm @ 4500 rpm	FWD	3610.0	1645.0	1560.0	5.0	35.0
1921	Toyota	Corolla Altis GL Petrol	1075000	2016	70000	Petrol	Manual	Delhi	White	First	Individual	1798 cc	138 bhp @ 6400 rpm	173 Nm @ 4000 rpm	FWD	4620.0	1775.0	1475.0	5.0	55.0
1922	Tata	Altroz XT Petrol	575000	2020	40000	Petrol	Manual	Kolkata	White	First	Individual	1199 cc	85 bhp @ 6000 rpm	113 Nm @ 3300 rpm	FWD	3990.0	1755.0	1523.0	5.0	37.0
1924	Maruti Suzuki	Ciaz Delta Hybrid 1.5 [2018-2020]	750000	2019	6200	Petrol	Manual	Mumbai	Blue	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1926	Hyundai	i10 Sportz 1.2	190000	2010	60000	Petrol	Manual	Roorkee	White	Third	Individual	1197 cc	80@5200	111@4000	FWD	3565.0	1595.0	1550.0	5.0	35.0
1928	Porsche	Cayenne 3.2 V6 Petrol	3600000	2014	43000	Petrol	Automatic	Mumbai	White	Second	Individual									
1931	Hyundai	Eon Era +	225000	2012	56000	Petrol	Manual	Meerut	Grey	First	Individual	814 cc	55 bhp @ 5500 rpm	75 Nm @ 4000 rpm	FWD	3495.0	1550.0	1500.0	5.0	32.0
1935	Tata	Nexon XM	750000	2019	33000	Petrol	Manual	Delhi	Silver	First	Individual	1198 cc	108 bhp @ 5000 rpm	170 Nm @ 1750 rpm	FWD	3994.0	1811.0	1607.0	5.0	44.0
1936	Honda	City CVT	185000	2008	70000	Petrol	Automatic	Lucknow	White	Second	Individual	1497 cc	78@5500	125@2700		4390.0	1690.0	1495.0	5.0	42.0
1937	Maruti Suzuki	Celerio ZXi AMT [2019-2020]	450000	2014	48000	Petrol	Automatic	Mumbai	Silver	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3695.0	1600.0	1560.0	5.0	35.0
1946	Honda	Amaze 1.2 S i-VTEC	425000	2014	58600	Petrol	Manual	Pune	Red	First	Individual	1198 cc	87 bhp @ 6000 rpm	109 Nm @ 4500 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
1947	Hyundai	Venue SX (O) 1.0 Turbo iMT	1050000	2021	7500	Petrol	Manual	Hyderabad	Blue	First	Individual	998 cc	118 bhp @ 6000 rpm	172 Nm @ 1500 rpm	FWD	3995.0	1770.0	1605.0	5.0	45.0
1949	Hyundai	i10 Magna	175000	2009	23000	Petrol	Manual	Mumbai	Red	First	Individual	1086 cc	67@5500	99@2800	FWD	3565.0	1595.0	1550.0	5.0	35.0
1950	Maruti Suzuki	XL6 Zeta MT Petrol	994999	2019	27900	Petrol	Manual	Mumbai	Brown	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4445.0	1775.0	1700.0	6.0	45.0
1953	Renault	Kwid 1.0 RXT [2016-2019]	265000	2016	122000	Petrol	Manual	Coimbatore	Red	First	Individual	999 cc	67 bhp @ 5500 rpm	91 Nm @ 4250 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1954	Maruti Suzuki	Baleno Sigma 1.2	475000	2015	48000	Petrol	Manual	Navi Mumbai	Grey	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1955	Hyundai	Elite i20 Sportz 1.2 (O)	660000	2018	9000	Petrol	Manual	Mumbai	Grey	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1956	Renault	Kwid 1.0 RXT AMT Opt	490000	2019	32000	Petrol	Automatic	Coimbatore	Bronze	First	Individual	999 cc	67 bhp @ 5500 rpm	91 Nm @ 4250 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1957	Toyota	Innova 2.7 GX AT 7 STR [2016-2020]	1950000	2018	54000	Petrol	Automatic	Mumbai	Silver	First	Individual	2694 cc	164 bhp @ 5200 rpm	245 Nm @ 4000 rpm	RWD	4735.0	1830.0	1795.0	7.0	65.0
1958	Nissan	Sunny XL	315000	2012	57000	Petrol	Manual	Amritsar	White	First	Individual	1498 cc	98 bhp @ 6000 rpm	134 Nm @ 4000 rpm	FWD	4425.0	1695.0	1505.0	5.0	41.0
1960	Honda	Brio S MT	341000	2016	49000	Petrol	Manual	Mumbai	White	First	Individual	1198 cc	87 bhp @ 6000 rpm	109 Nm @ 4500 rpm	FWD	3610.0	1680.0	1500.0	5.0	35.0
1962	Maruti Suzuki	Swift VXi	409999	2014	20000	Petrol	Manual	Mumbai	Grey	Second	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1963	Maruti Suzuki	Wagon R LXi	290000	2012	12300	Petrol	Manual	Mumbai	Blue	First	Individual	998 cc	68@6200	90@3500		3539.0	1475.0	1700.0	5.0	35.0
1965	Maruti Suzuki	Swift VXi	365000	2013	68000	Petrol	Manual	Mumbai	Blue	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1968	Land Rover	Discovery Sport HSE Petrol 7-Seater	5100000	2019	24444	Petrol	Automatic	Bangalore	Blue	Second	Individual	1999 cc	236 bhp @ 5500 rpm	340 Nm @ 1750 rpm	AWD	4600.0	2069.0	1724.0	7.0	65.0
1973	Mercedes-Benz	C-Class C200 Progressive	4975000	2021	2610	Petrol	Automatic	Bangalore	White	First	Individual	1991 cc	201 bhp @ 5800 rpm	300 Nm @ 1200 rpm	RWD	4686.0	1810.0	1442.0	5.0	66.0
1975	Maruti Suzuki	Ignis Zeta 1.2 AMT	521000	2017	40879	Petrol	Automatic	Mumbai	Red	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3700.0	1690.0	1595.0	5.0	32.0
1980	Maruti Suzuki	Wagon R VXi 1.0 [2019-2019]	420000	2018	50000	Petrol	Manual	Bhubaneswar	White	UnRegistered Car	Individual					3655.0	1620.0	1675.0	5.0	32.0
1981	Renault	Kwid 1.0 RXT [2016-2019]	299000	2018	19000	Petrol	Manual	Kolkata	Red	First	Individual	999 cc	67 bhp @ 5500 rpm	91 Nm @ 4250 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1984	Honda	Brio VX AT	335000	2013	64418	Petrol	Automatic	Mumbai	Silver	Second	Individual	1198 cc	87 bhp @ 6000 rpm	109 Nm @ 4500 rpm	FWD	3610.0	1680.0	1500.0	5.0	35.0
1985	Hyundai	Grand i10 Sportz 1.2 Kappa VTVT [2016-2017]	480000	2019	10265	Petrol	Manual	Hyderabad	Grey	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1992	Toyota	Innova 2.0 G1 BS-IV	555000	2010	261236	Petrol	Manual	Mumbai	Silver	First	Individual	1998 cc	136@5600	182@4000		4555.0	1770.0	1755.0	8.0	55.0
1994	Maruti Suzuki	Alto 800 Std	180000	2014	48000	Petrol	Manual	Ranchi	Silver	Third	Individual	796 cc	47 bhp @ 6000 rpm	69 Nm @ 3500 rpm	FWD	3395.0	1490.0	1475.0	5.0	35.0
1997	Honda	City 1.5 E MT	375000	2013	86000	Petrol	Manual	Mumbai	Purple	Second	Individual	1497 cc	116 bhp @ 6600 rpm	146 Nm @ 4800 rpm	FWD	4440.0	1695.0	1485.0	5.0	42.0
1998	Maruti Suzuki	Ciaz Alpha 1.4 AT	725000	2017	55000	Petrol	Automatic	Noida	White	First	Individual	1373 cc	91 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1999	Hyundai	Grand i10 Sportz 1.2 Kappa VTVT [2016-2017]	400000	2017	35000	Petrol	Manual	Kolkata	Blue	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
2000	Jeep	Compass Limited (O) 1.4 Petrol DCT	2275000	2022	2000	Petrol	Automatic	Kolkata	Green	First	Individual	1368 cc	161 bhp @ 5500 rpm	250 Nm @ 2500 rpm	FWD	4405.0	1818.0	1640.0	5.0	60.0
2002	Honda	City 1.5 S MT	499000	2012	96506	Petrol	Manual	Bangalore	Silver	Second	Individual	1497 cc	116 bhp @ 6600 rpm	146 Nm @ 4800 rpm	FWD	4440.0	1695.0	1485.0	5.0	42.0
2003	Volkswagen	Vento Highline Petrol AT	399000	2014	88000	Petrol	Automatic	Faridabad	Silver	First	Individual	1598 cc	103 bhp @ 5250 rpm	153 Nm @ 3800 rpm	FWD	4384.0	1699.0	1466.0	5.0	55.0
2005	Maruti Suzuki	Swift DZire VXI	450000	2015	52000	Petrol	Manual	Roorkee	White	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
2006	Maruti Suzuki	Celerio VXi AMT	409999	2015	54443	Petrol	Automatic	Mumbai	White	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
2010	Audi	A4 30 TFSI Technology Pack	3000000	2017	42000	Petrol	Automatic	Pune	White	First	Individual	1395 cc	148 bhp @ 5000 rpm	250 Nm @ 1500 rpm	FWD	4726.0	1842.0	1427.0	5.0	54.0
2011	Datsun	Redigo T(O) 1.0	250000	2018	25000	Petrol	Manual	Kolkata	Grey	Second	Individual	999 cc	67 bhp @ 5500 rpm	91 Nm @ 4250 rpm	FWD	3429.0	1560.0	1541.0	5.0	28.0
2022	Kia	Seltos GTX Plus AT 1.4 [2019-2020]	1975000	2021	7000	Petrol	Automatic	Bangalore	Grey	First	Individual	1353 cc	138 bhp @ 6000 rpm	242 Nm @ 1500 rpm	FWD	4315.0	1800.0	1645.0	5.0	50.0
2025	Honda	Accord 2.4 iVtec AT	195000	2008	57885	Petrol	Automatic	Delhi	Beige	First	Individual									
2026	Toyota	Etios Liva G	315000	2011	38091	Petrol	Manual	Mumbai	Red	First	Individual	1197 cc	80 bhp @ 5600 rpm	104 Nm @ 3100 rpm	FWD	3775.0	1695.0	1510.0	5.0	45.0
2027	Hyundai	Eon Sportz	275000	2013	34000	Petrol	Manual	Pune	Blue	First	Individual	814 cc	55 bhp @ 5500 rpm	75 Nm @ 4000 rpm	FWD	3495.0	1550.0	1500.0	5.0	32.0
2030	Kia	Sonet GTX Plus 1.0 iMT [2020-2021]	1325000	2021	20000	Petrol	Manual	Bangalore	Maroon	First	Individual	998 cc	118 bhp @ 6000 rpm	172 Nm @ 1500 rpm	FWD	3995.0	1790.0	1647.0	5.0	45.0
2032	Land Rover	Range Rover Velar 2.0 S Petrol 250	8900000	2020	88000	Petrol	Automatic	Mumbai	White	First	Individual	1997 cc	247 bhp @ 5500 rpm	365 Nm @ 1500 rpm	AWD	4797.0	2032.0	1665.0	5.0	
2033	Mercedes-Benz	E-Class E200	950000	2011	65000	Petrol	Automatic	Mumbai	Black	Second	Individual	1991 cc	184 bhp @ 5500 rpm	300 Nm @ 1200 rpm	RWD	4879.0	1854.0	1474.0	5.0	80.0
2035	Maruti Suzuki	Wagon R LXi	265000	2011	41000	Petrol	Manual	Pune	Brown	Second	Individual	998 cc	68@6200	90@3500		3539.0	1475.0	1700.0	5.0	35.0
2037	Honda	City V	730000	2016	51834	Petrol	Manual	Bangalore	Grey	Second	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
2038	Jeep	Compass Limited 1.4 Petrol AT [2017-2020]	1495000	2018	28000	Petrol	Automatic	Delhi	Silver	First	Individual	1368 cc	160 bhp @ 5500 rpm	250 Nm @ 2500 rpm	FWD	4395.0	1818.0	1640.0	5.0	60.0
2039	Mercedes-Benz	B-class B180	1150000	2014	39000	Petrol	Automatic	Mumbai	White	Second	Individual	1595 cc	120 bhp @ 5000 rpm	200 Nm @ 1250 rpm	FWD	4359.0	2010.0	1557.0	5.0	50.0
2040	Honda	City SV CVT	590000	2015	116592	Petrol	Automatic	Mumbai	Brown	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
2042	Chevrolet	Sail Sedan 1.2 LS	299000	2014	32000	Petrol	Manual	Dehradun	Silver	First	Individual	1199 cc	85 bhp @ 6000 rpm	113 Nm @ 5000 rpm	FWD	4249.0	1690.0	1503.0	5.0	42.0
2044	Mahindra	XUV700 AX 7 Petrol AT Luxury Pack 7 STR	2765000	2022	75	Petrol	Automatic	Delhi	Blue	First	Individual	1997 cc	197 bhp @ 5000 rpm	380 Nm @ 1750 rpm	FWD	4695.0	1890.0	1755.0	7.0	60.0
2047	Honda	City V	480000	2015	49000	Petrol	Manual	Kolkata	Grey	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
2049	Mercedes-Benz	GLS 400 4MATIC	5950000	2017	80000	Petrol	Automatic	Delhi	Black	First	Individual	2996 cc	329 bhp @ 5250 rpm	480 Nm @ 1600 rpm	AWD	5130.0	1934.0	1850.0	5.0	100.0
2050	Hyundai	Creta SX Plus 1.6  Petrol	891000	2016	47000	Petrol	Manual	Delhi	White	First	Individual	1591 cc	122 bhp @ 6400 rpm	154 Nm @ 4850 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
2051	Maruti Suzuki	Vitara Brezza VXi	925000	2021	48000	Petrol	Manual	Bangalore	White	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
2053	Maruti Suzuki	Ritz Vxi (ABS) BS-IV	245000	2014	79000	Petrol	Manual	Faridabad	White	Second	Individual	1197 cc	85 bhp @ 6000 rpm	113 Nm @ 4500 rpm	FWD	3775.0	1680.0	1620.0	5.0	43.0
2055	Hyundai	Eon D-Lite +	275000	2014	83000	Petrol	Manual	Ahmedabad	White	Second	Individual	814 cc	55 bhp @ 5500 rpm	75 Nm @ 4000 rpm	FWD	3495.0	1550.0	1500.0	5.0	32.0
2056	Ford	Figo Duratec Petrol ZXI 1.2	240000	2013	73000	Petrol	Manual	Thane	Silver	First	Individual	1196 cc	70 bhp @ 6250 rpm	102 Nm @ 4000 rpm	FWD	3795.0	1680.0	1427.0	5.0	45.0
