	Make	Model	Price	Year	Kilometer	Fuel Type	Transmission	Location	Color	Owner	Seller Type	Engine	Max Power	Max Torque	Drivetrain	Length	Width	Height	Seating Capacity	Fuel Tank Capacity
1792	Hyundai	Creta 1.6 SX Plus Special Edition	890000	2015	138314	Diesel	Manual	Hyderabad	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	265 Nm @ 1900 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1794	Mercedes-Benz	C-Class 220 CDI AT	5300000	2022	12500	Diesel	Automatic	Hyderabad	White	UnRegistered Car	Individual	2148 cc	170@3700	410@2000	RWD	4596.0	1770.0	1447.0	5.0	66.0
1795	Mercedes-Benz	E-Class E 220d Expression [2019-2019]	4775000	2018	51529	Diesel	Automatic	Bangalore	White	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
1796	Mahindra	Quanto C4	249000	2013	60000	Diesel	Manual	Kolkata	Red	First	Individual	1493 cc	100 bhp @ 3750 rpm	240 Nm @ 1600 rpm	RWD	3985.0	1850.0	1880.0	7.0	55.0
1798	Jeep	Compass Limited 2.0 Diesel 4x4 [2017-2020]	1450000	2018	90000	Diesel	Manual	Guwahati	Black	First	Individual	1956 cc	171 bhp @ 3750 rpm	350 Nm @ 1750 rpm	AWD	4395.0	1818.0	1640.0	5.0	60.0
1799	Maruti Suzuki	S-Cross Delta 1.6	640000	2017	63000	Diesel	Manual	Delhi	Grey	First	Individual	1598 cc	118 bhp @ 3750 rpm	320 Nm @ 1750 rpm	FWD	4300.0	1765.0	1590.0	5.0	48.0
1800	Maruti Suzuki	Celerio LDi [2015-2017]	299000	2017	65822	Diesel	Manual	Lucknow	Silver	First	Individual	793 cc	46 bhp @ 3500 rpm	125 Nm @ 2000 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1802	Mercedes-Benz	S-Class 350 CDI L	1495000	2011	72100	Diesel	Automatic	Mumbai	Red	Second	Individual	2987 cc	235 bhp @ 4000 rpm	490 Nm @ 1800 rpm	RWD	5226.0	2120.0	1479.0	5.0	90.0
1805	Toyota	Innova 2.4 VX 7 STR [2016-2020]	1421000	2017	75000	Diesel	Manual	Varanasi	White	Second	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
1807	Maruti Suzuki	Swift DZire VDI	351000	2013	42000	Diesel	Manual	Patna	White	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1809	Mahindra	XUV500 W8 AWD	975000	2017	78000	Diesel	Manual	Mumbai	Silver	First	Individual	2179 cc	140 bhp @ 3750 rpm	330 Nm @ 2800 rpm	AWD	4585.0	1890.0	1785.0	7.0	70.0
1811	Tata	Hexa XT 4x2 6 STR	1050000	2017	88757	Diesel	Manual	Indore	Blue	Second	Individual	2179 cc	154 bhp @ 4000 rpm	400 Nm @ 1700 rpm	RWD	4788.0	1903.0	1791.0	6.0	60.0
1812	Audi	Q3 30 TDI Premium FWD	1970000	2017	85000	Diesel	Automatic	Chennai	Blue	Second	Individual	1968 cc	150 bhp @ 3500 rpm	340 Nm @ 1750 rpm	FWD	4385.0	1831.0	1608.0	5.0	64.0
1813	BMW	2 Series Gran Coupe 220d M Sport [2020-2021]	4100000	2020	12136	Diesel	Automatic	Hyderabad	Blue	First	Corporate	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	FWD	4526.0	1800.0	1420.0	5.0	50.0
1815	Audi	A4 35 TDI Premium Sunroof	1525000	2015	49000	Diesel	Automatic	Mohali	Silver	First	Individual	1968 cc	177 bhp @ 4200 rpm	380 Nm @ 1750 rpm	FWD	4701.0	1826.0	1427.0	5.0	63.0
1817	Maruti Suzuki	Vitara Brezza ZDi Plus	725000	2017	64000	Diesel	Manual	Kolkata	Gold	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1821	Toyota	Innova 2.5 E	160000	2008	90000	Diesel	Manual	Varanasi	White	Fourth	Individual	2494 cc	102@5600	200@3400		4555.0	1770.0	1755.0	8.0	55.0
1822	Mahindra	Scorpio S5 2WD 7 STR	1220000	2020	35000	Diesel	Manual	Patna	White	First	Individual	2179 cc	120 bhp @ 4000 rpm	280 Nm @ 1800 rpm	RWD	4456.0	1820.0	1995.0	7.0	60.0
1823	Mahindra	XUV500 W4 1.99	800000	2017	112000	Diesel	Manual	Muzaffurpur	Silver	First	Individual	1997 cc	138 bhp @ 3750 rpm	320 Nm @ 1600 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
1826	Mahindra	Quanto C8	240000	2013	51500	Diesel	Manual	Kolkata	Maroon	Second	Individual	1493 cc	100 bhp @ 3750 rpm	240 Nm @ 1600 rpm	RWD	3985.0	1850.0	1880.0	7.0	55.0
1830	Audi	A4 35 TDI Premium Plus	3400000	2019	48000	Diesel	Automatic	Chandigarh	White	First	Individual	1968 cc	188 bhp @ 4200 rpm	400 Nm @ 1750 rpm	FWD	4726.0	1842.0	1427.0	5.0	54.0
1831	Skoda	Octavia Elegance 2.0 TDI AT	1160000	2015	47981	Diesel	Automatic	Mumbai	Black	First	Individual	1968 cc	141 bhp @ 4000 rpm	320 Nm @ 1750 rpm	FWD	4659.0	1814.0	1476.0	5.0	50.0
1832	Hyundai	Alcazar Platinum 7 STR 1.5 Diesel	1750000	2021	26000	Diesel	Manual	Zirakpur	White	First	Individual	1493 cc	113 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4500.0	1790.0	1675.0	7.0	50.0
1833	Kia	Seltos HTK Plus AT 1.5 Diesel [2020-2021]	1575000	2020	63000	Diesel	Automatic	Ahmedabad	White	First	Individual	1493 cc	113 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4315.0	1800.0	1645.0	5.0	50.0
1834	Toyota	Fortuner 2.8 4x2 AT [2016-2020]	2811000	2019	71500	Diesel	Automatic	Delhi	White	Second	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	RWD	4795.0	1855.0	1835.0	7.0	80.0
1836	Audi	A6 35 TDI Matrix	4351000	2018	36000	Diesel	Automatic	Pune	White	First	Individual	1968 cc	190 bhp @ 3800 rpm	400 Nm @ 1750 rpm	FWD	4933.0	1874.0	1455.0	5.0	75.0
1838	Mahindra	XUV500 W5 [2018-2020]	1095000	2018	50000	Diesel	Manual	Zirakpur	Maroon	First	Individual	2179 cc	153 bhp @ 3750 rpm	360 Nm @ 1750 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
1839	BMW	5-Series 530d M Sport	7700000	2021	18703	Diesel	Automatic	Chennai	White	First	Individual	2993 cc	261 bhp @ 4000 rpm	620 Nm @ 2000 rpm	RWD	4963.0	1868.0	1467.0	5.0	66.0
1843	Nissan	Terrano XL D Plus	385000	2013	72000	Diesel	Manual	Dehradun	Grey	Second	Individual	1461 cc	84 bhp @ 3750 rpm	200 Nm @ 1900 rpm	FWD	4331.0	1822.0	1671.0	5.0	50.0
1844	Skoda	Rapid Elegance 1.6 TDI CR MT	500000	2012	86288	Diesel	Manual	Hyderabad	Black	First	Individual	1598 cc	103 bhp @ 4400 rpm	250 Nm @ 1500 rpm	FWD	4386.0	1699.0	1466.0	5.0	55.0
1846	Tata	Nexon XZ Plus Diesel	925000	2017	28000	Diesel	Manual	Bangalore	Red	First	Individual	1497 cc	108 bhp @ 3750 rpm	260 Nm @ 1500 rpm	FWD	3994.0	1811.0	1607.0	5.0	44.0
1847	Hyundai	Elite i20 Asta 1.4 CRDI	690000	2017	65000	Diesel	Manual	Ahmedabad	White	First	Individual	1396 cc	89 bhp @ 4000 rpm	220 Nm @ 1500 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1848	Mahindra	XUV500 W11	1500000	2019	75000	Diesel	Manual	Kota	White	First	Individual	2179 cc	153 bhp @ 3750 rpm	360 Nm @ 1750 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
1849	Maruti Suzuki	Ertiga ZDi	625000	2015	45000	Diesel	Manual	Gurgaon	Grey	Second	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4265.0	1695.0	1685.0	7.0	45.0
1850	Hyundai	Verna 1.6 CRDI SX (O)	844999	2018	71000	Diesel	Manual	Gurgaon	White	Second	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4375.0	1700.0	1475.0	5.0	43.0
1852	Mahindra	TUV300 T6 Plus AMT	650000	2015	49776	Diesel	Automatic	Mumbai	White	First	Individual	1493 cc	84 bhp @ 3750 rpm	230 Nm @ 1500 rpm	RWD	3995.0	1835.0	1839.0	7.0	60.0
1853	Maruti Suzuki	Vitara Brezza VDi (O) [2016-2018]	640000	2017	61000	Diesel	Manual	Kanpur	Maroon	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1854	Volvo	V40 D3 R-Design	2050000	2017	68000	Diesel	Automatic	Mumbai	White	Second	Corporate	1984 cc	150 bhp @ 3500 rpm	350 Nm @ 1500 rpm	FWD	4370.0	1783.0	1458.0	5.0	60.0
1858	Hyundai	Xcent S 1.1 CRDi Special Edition	451000	2017	55000	Diesel	Manual	Ahmedabad	White	First	Individual	1120 cc	71 bhp @ 4000 rpm	180 Nm @ 1750 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
1860	Toyota	Innova 2.8 ZX AT 7 STR [2016-2020]	2150000	2017	45000	Diesel	Automatic	Mumbai	Grey	First	Individual	2755 cc	172 bhp @ 3400 rpm	360 Nm @ 1200 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
1861	Maruti Suzuki	Ritz Ldi BS-IV	195000	2011	75000	Diesel	Manual	Kanpur	White	First	Individual	1248 cc	75@4000	190@2000		3715.0	1680.0	1620.0	5.0	43.0
1865	BMW	X5 xDrive 30d	7998999	2020	20000	Diesel	Automatic	Kolkata	Grey	First	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	7.0	
1866	Hyundai	Verna 1.6 CRDI SX	925000	2018	925000	Diesel	Manual	Karnal	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4375.0	1700.0	1475.0	5.0	43.0
1867	Ford	Aspire Titanium1.5 TDCi [2018-2020]	675000	2019	35000	Diesel	Manual	Bhopal	White	First	Individual	1498 cc	99 bhp @ 3750 rpm	215 Nm @ 1750 rpm	FWD	3995.0	1704.0	1525.0	5.0	40.0
1868	MINI	Cooper D 5 Door	2500000	2015	34303	Diesel	Automatic	Bangalore	Yellow	Second	Individual	1496 cc	114 bhp @ 4000 rpm	270 Nm @ 1750 rpm	FWD	3982.0	1727.0	1425.0	5.0	44.0
1869	Audi	A6 35 TDI Matrix	3675000	2019	34000	Diesel	Automatic	Ghaziabad	Black	First	Individual	1968 cc	190 bhp @ 3800 rpm	400 Nm @ 1750 rpm	FWD	4933.0	1874.0	1455.0	5.0	75.0
1870	Hyundai	Alcazar Signature (O) 7 Seater 1.5 Diesel AT	2400000	2022	8000	Diesel	Automatic	Hyderabad	White	First	Individual	1493 cc	113 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4500.0	1790.0	1675.0	7.0	50.0
1871	Kia	Seltos HTK 1.5 Diesel [2020-2021]	1300000	2020	27000	Diesel	Manual	Jaipur	Silver	First	Individual	1493 cc	113 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4315.0	1800.0	1645.0	5.0	50.0
1873	Toyota	Innova 2.5 GX BS IV 8 STR	899000	2015	125000	Diesel	Manual	Mumbai	Silver	Third	Individual	2494 cc	101 bhp @ 3600 rpm	200 Nm @ 1200 rpm	RWD	4585.0	1765.0	1760.0	8.0	55.0
1877	Hyundai	Verna SX (O) 1.6 CRDi	811999	2017	31000	Diesel	Manual	Kolkata	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1500 rpm	FWD	4440.0	1729.0	1475.0	5.0	45.0
1878	BMW	5-Series 530d M Sport [2017-2019]	5400000	2017	33000	Diesel	Automatic	Bangalore	White	Second	Individual	2993 cc	261 bhp @ 4000 rpm	620 Nm @ 2000 rpm	RWD	4936.0	1868.0	1479.0	4.0	78.0
1880	Volkswagen	Polo Highline1.5L (D)	625000	2014	54000	Diesel	Manual	Bangalore	Grey	First	Individual	1498 cc	89 bhp @ 4200 rpm	230 Nm @ 1500 rpm	FWD	3971.0	1682.0	1469.0	5.0	45.0
1881	Maruti Suzuki	Vitara Brezza ZDi	725000	2017	75000	Diesel	Manual	Ambala Cantt	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1882	BMW	X3 20d M Sport	4195000	2017	63651	Diesel	Automatic	Bangalore	White	First	Individual	1995 cc	190 bhp @ 4000 rpm	400 Nm @ 1750 rpm	AWD	4657.0	1881.0	1678.0	5.0	67.0
1883	Audi	Q3 35 TDI Premium Plus + Sunroof	1450000	2014	71796	Diesel	Automatic	Bangalore	Blue	Third	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
1884	Nissan	Terrano XE (D)	425000	2014	74000	Diesel	Manual	Gurgaon	Silver	Second	Individual	1461 cc	84 bhp @ 3750 rpm	200 Nm @ 1900 rpm	FWD	4331.0	1822.0	1671.0	5.0	50.0
1886	Maruti Suzuki	DZire VDi	800000	2018	66000	Diesel	Manual	Pune	Gold	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1735.0	1515.0	5.0	37.0
1887	Mahindra	Scorpio S10	875000	2015	87000	Diesel	Manual	Varanasi	White	First	Individual	2179 cc	120 bhp @ 4000 rpm	280 Nm @ 1800 rpm	RWD	4456.0	1820.0	1995.0	8.0	60.0
1888	Mercedes-Benz	GLA 200 d Sport	2275000	2016	61109	Diesel	Automatic	Bangalore	Brown	Second	Individual	2143 cc	134 bhp @ 3600 rpm	300 Nm @ 1600 rpm	FWD	4424.0	1804.0	1494.0	5.0	50.0
1893	Ford	Endeavour Titanium Plus 3.2 4x4 AT	3300000	2019	42475	Diesel	Automatic	Pune	Silver	First	Individual	3198 cc	197 bhp @ 3000 rpm	470 Nm @ 1750 rpm	AWD	4903.0	1869.0	1837.0	7.0	80.0
1900	Audi	Q3 35 TDI Premium Plus + Sunroof	1875000	2016	40000	Diesel	Automatic	Delhi	White	First	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
1904	Ford	Ecosport Titanium+ 1.5L TDCi	745000	2017	82000	Diesel	Manual	Jaipur	White	First	Individual	1498 cc	99 bhp @ 3750 rpm	205 Nm @ 1750 rpm	FWD	3999.0	1765.0	1708.0	5.0	52.0
1907	Hyundai	Xcent SX 1.1 CRDi (O)	200000	2014	56000	Diesel	Manual	Delhi	White	Third	Individual	1120 cc	71 bhp @ 4000 rpm	180 Nm @ 1750 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
1911	Hyundai	Verna 1.6 CRDI SX	1100000	2019	26000	Diesel	Manual	Patna	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4375.0	1700.0	1475.0	5.0	43.0
1912	Mercedes-Benz	S-Class S 350D [2018-2020]	18500000	2021	5000	Diesel	Automatic	Pune	White	UnRegistered Car	Individual	2925 cc	282 bhp @ 3600 rpm	600 Nm @ 1600 rpm	RWD	5246.0	1899.0	1494.0	5.0	70.0
1913	Maruti Suzuki	Swift DZire VDI	260000	2011	90000	Diesel	Manual	Chandigarh	White	Second	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1914	Mercedes-Benz	E-Class E 250 CDI Avantgarde	2690000	2016	43323	Diesel	Automatic	Chandigarh	Silver	Second	Individual	2143 cc	204 bhp @ 4200 rpm	500 Nm @ 1600 rpm	RWD	4879.0	1854.0	1474.0	5.0	80.0
1915	Skoda	Octavia 2.0 TDI L&K	1400000	2020	94182	Diesel	Automatic	Kanpur	Grey	First	Individual	1968 cc	141 bhp @ 3500 rpm	320 Nm @ 1750 rpm	FWD	4670.0	1814.0	1476.0	5.0	50.0
1917	Maruti Suzuki	Ertiga VDi	600000	2014	53213	Diesel	Manual	Patna	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4265.0	1695.0	1685.0	7.0	45.0
1918	Ford	Endeavour Titanium 3.2 4x4 AT	2000000	2017	93000	Diesel	Automatic	Ahmedabad	White	First	Individual	3198 cc	197 bhp @ 3000 rpm	470 Nm @ 1750 rpm	AWD	4892.0	1860.0	1837.0	7.0	80.0
1919	Jaguar	XE Prestige Diesel	2850000	2018	45000	Diesel	Automatic	Dehradun	White	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	RWD	4795.0	1967.0	1416.0	5.0	56.0
1920	Toyota	Fortuner 2.8 4x4 AT [2016-2020]	3200000	2017	110000	Diesel	Automatic	Chandigarh	Grey	First	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	AWD	4795.0	1855.0	1835.0	7.0	80.0
1923	Volvo	XC40 D4 R-Design	3950000	2018	52000	Diesel	Automatic	Bangalore	White	First	Individual	1969 cc	190 bhp @ 4000 rpm	400 Nm @ 1750 rpm	AWD	4425.0	1863.0	1652.0	5.0	54.0
1925	Honda	WR-V VX MT Diesel	755000	2017	75650	Diesel	Manual	Thane	White	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	3999.0	1734.0	1601.0	5.0	40.0
1927	Maruti Suzuki	Swift DZire VDI	425000	2014	89000	Diesel	Manual	Lucknow	White	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1930	Hyundai	Verna 1.6 CRDI SX	855000	2017	57000	Diesel	Manual	Bangalore	Grey	Second	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4375.0	1700.0	1475.0	5.0	43.0
1932	Audi	A6 35 TDI Matrix	2425000	2016	60000	Diesel	Automatic	Mumbai	White	First	Individual	1968 cc	190 bhp @ 3800 rpm	400 Nm @ 1750 rpm	FWD	4933.0	1874.0	1455.0	5.0	75.0
1933	Mahindra	Scorpio S9 2WD 7 STR	1270000	2019	61805	Diesel	Manual	Guwahati	White	First	Individual	2179 cc	140 bhp @ 3750 rpm	320 Nm @ 1500 rpm	RWD	4456.0	1820.0	1995.0	7.0	60.0
1938	MG	Hector Sharp 2.0 Diesel [2019-2020]	1710000	2020	12400	Diesel	Manual	Mohali	Grey	First	Individual	1956 cc	169 bhp @ 3750 rpm	350 Nm @ 1750 rpm	FWD	4655.0	1835.0	1760.0	5.0	60.0
1939	Mahindra	Bolero Power Plus ZLX [2016-2019]	665000	2017	92000	Diesel	Manual	Lucknow	Green	First	Individual	1493 cc	70 bhp @ 3600 rpm	195 Nm @ 1400 rpm	RWD	3995.0	1745.0	1880.0	7.0	
1940	Hyundai	Creta 1.6 SX (O)	871000	2015	64000	Diesel	Manual	Ahmedabad	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	265 Nm @ 1900 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1942	Mahindra	KUV100 K6 D 6 STR [2016-2017]	495000	2016	53376	Diesel	Manual	Bangalore	Orange	First	Individual	1198 cc	77 bhp @ 3750 rpm	190 Nm @ 1750 rpm	FWD	3675.0	1715.0	1655.0	6.0	35.0
1943	Honda	City V Diesel	600000	2016	70000	Diesel	Manual	Kanpur	Silver	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1944	Mahindra	Bolero Power Plus ZLX	875000	2019	70000	Diesel	Manual	Dak. Kannada	White	Second	Individual	1493 cc	70 bhp @ 3600 rpm	195 Nm @ 1400 rpm	RWD	3995.0	1745.0	1880.0	7.0	
1945	Hyundai	Verna Fluidic 1.6 CRDi SX	595000	2014	65123	Diesel	Manual	Patna	Black	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1948	Hyundai	Creta SX 1.6 CRDi	1299000	2019	39000	Diesel	Manual	Mumbai	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1500 rpm	FWD	4270.0	1780.0	1665.0	5.0	55.0
1952	BMW	X5 xDrive 30d	4175000	2016	27011	Diesel	Automatic	Karnal	White	Second	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	7.0	
1959	Mercedes-Benz	GLE 250 d	4190000	2017	90000	Diesel	Automatic	Ludhiana	Black	First	Individual	2143 cc	201 bhp @ 3800 rpm	500 Nm @ 1600 rpm	AWD	4819.0	2141.0	1796.0	5.0	93.0
1961	Maruti Suzuki	Vitara Brezza ZDi Plus	950000	2018	71000	Diesel	Manual	Udupi	White	Second	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1964	Maruti Suzuki	Ciaz Zeta 1.3 Hybrid	1050000	2021	5000	Diesel	Manual	Lucknow	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1966	Mercedes-Benz	CLA 200 D Urban Sport	3100000	2019	17000	Diesel	Automatic	Delhi	Red	First	Individual	2143 cc	136 bhp @ 3200 rpm	300 Nm @ 1400 rpm	FWD	4630.0	1777.0	1432.0	5.0	56.0
1967	Mahindra	Thar LX 4-STR Hard Top Diesel AT	1875000	2022	15000	Diesel	Automatic	Delhi	Grey	First	Individual	2184 cc	130 bhp @ 3750 rpm	300 Nm @ 1600 rpm	AWD	3985.0	1820.0	1844.0	4.0	57.0
1969	Ford	Ecosport Titanium 1.5 TDCi	595000	2015	43000	Diesel	Manual	Mumbai	Silver	First	Individual	1498 cc	89 bhp @ 3750 rpm	204 Nm @ 2000 rpm	FWD	3999.0	1765.0	1708.0	5.0	52.0
1970	Mercedes-Benz	E-Class E 220d Exclusive [2019-2019]	5200000	2020	18000	Diesel	Automatic	Noida	White	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
1971	Land Rover	Range Rover Sport SDV6 SE	6000000	2014	82000	Diesel	Automatic	Ludhiana	White	First	Individual	2993 cc	289 bhp @ 4000 rpm	600 Nm @ 2000 rpm	AWD	4879.0	2073.0	1780.0	5.0	77.0
1972	Mercedes-Benz	GLE 250 d	5775000	2019	57000	Diesel	Automatic	Dehradun	Black	First	Individual	2143 cc	201 bhp @ 3800 rpm	500 Nm @ 1600 rpm	AWD	4819.0	2141.0	1796.0	5.0	93.0
1974	Maruti Suzuki	Ciaz VDi+ SHVS	650000	2017	92000	Diesel	Manual	Jalandhar	White	Second	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1976	Ford	Ecosport Titanium 1.5L TDCi	570000	2016	80000	Diesel	Manual	Gurgaon	Black	First	Individual	1498 cc	99 bhp @ 3750 rpm	205 Nm @ 1750 rpm	FWD	3999.0	1765.0	1708.0	5.0	52.0
1977	Mercedes-Benz	GLC 220d 4MATIC Progressive	8100000	2022	5500	Diesel	Automatic	Hyderabad	White	UnRegistered Car	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	AWD	4658.0	1890.0	1644.0	5.0	66.0
1978	Maruti Suzuki	Ritz Ldi BS-IV	160000	2011	89000	Diesel	Manual	Dehradun	Maroon	Second	Individual	1248 cc	75@4000	190@2000		3715.0	1680.0	1620.0	5.0	43.0
1979	BMW	X5 xDrive 30d M Sport	5500000	2017	68690	Diesel	Automatic	Hyderabad	Blue	First	Corporate	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	5.0	
1982	Skoda	Rapid Ambition 1.6 TDI CR MT	350000	2012	130000	Diesel	Manual	Nashik	White	First	Individual	1598 cc	105 bhp @ 4400 rpm	250 Nm @ 2500 rpm	FWD	4386.0	1699.0	1466.0	5.0	55.0
1983	Maruti Suzuki	Swift DZire VDI	575000	2017	35000	Diesel	Manual	Patna	White	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1987	Ford	Fiesta Titanium Diesel	350000	2012	85000	Diesel	Manual	Jaipur	Silver	First	Individual	1498 cc	89 bhp @ 3750 rpm	204 Nm @ 2000 rpm	FWD	4320.0	1764.0	1486.0	5.0	40.0
1988	Mercedes-Benz	GLA 200 d Style	2500000	2018	90000	Diesel	Automatic	Mumbai	Bronze	Second	Individual	2143 cc	134 bhp @ 3600 rpm	300 Nm @ 1600 rpm	FWD	4424.0	1804.0	1494.0	5.0	50.0
1991	Toyota	Fortuner 2.8 4x4 AT [2016-2020]	2750000	2017	219000	Diesel	Automatic	Jaipur	White	Second	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	AWD	4795.0	1855.0	1835.0	7.0	80.0
1993	Maruti Suzuki	Vitara Brezza ZDi Plus	790000	2017	50000	Diesel	Manual	Delhi	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
1995	Hyundai	Xcent SX 1.1 CRDi	551000	2019	39000	Diesel	Manual	Jaipur	White	First	Individual	1120 cc	71 bhp @ 4000 rpm	160 Nm @ 1500 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
1996	Maruti Suzuki	Vitara Brezza VDi	860000	2018	33030	Diesel	Manual	Jaipur	Red	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
2001	Jeep	Compass Limited 2.0 Diesel [2017-2020]	1250000	2018	90000	Diesel	Manual	Ludhiana	Silver	First	Individual	1956 cc	171 bhp @ 3750 rpm	350 Nm @ 1750 rpm	FWD	4395.0	1818.0	1640.0	5.0	60.0
2004	Mercedes-Benz	E-Class 280 CDI Elegance	335000	2008	140987	Diesel	Automatic	Jalandhar	Gold	Second	Individual	2987 cc	198@4000	456@1400	RWD	4818.0	1822.0	1420.0	5.0	80.0
2007	Mercedes-Benz	E-Class E 220d Exclusive [2019-2019]	6100000	2020	9500	Diesel	Automatic	Mumbai	Silver	First	Corporate	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
2008	BMW	X5 xDrive 30d	4690000	2018	75000	Diesel	Automatic	Delhi	Blue	Second	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	7.0	
2009	Audi	A4 2.0 TDI Sline	775000	2012	89000	Diesel	Automatic	Mohali	Black	Second	Individual									
